Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,410660,3396555,503,0,5,-96.0
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,410685,3396500,503,0,5,-94.0
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,410680,3396495,503,0,5,-92.55
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,410695,3396490,503,0,7,-92.5
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,410690,3396485,503,0,5,-87.5
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408585,3394675,503,0,6,-81.5
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408535,3394605,504,21,5,-94.5
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408530,3394610,504,0,5,-98.75
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408520,3394620,504,0,5,-96.0
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408545,3394635,504,0,5,-86.87
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408525,3394615,504,0,5,-101.57
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408550,3394630,504,0,5,-83.32
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408570,3394650,504,0,5,-89.57
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408565,3394655,504,0,5,-93.0
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408540,3394640,504,0,5,-85.45
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408555,3394625,504,0,12,-83.24
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408560,3394660,504,0,5,-90.17
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408575,3394645,503,0,5,-94.0
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408615,3394685,503,6,6,-110.33
143601,408815.0,3394435.0,28,0,9,5,2585.0,9.2,508,0,5,408555,3394390,501,0,5,-105.0
