Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419890,3410595,494,0,5,-101.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419835,3411165,494,0,13,-102.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419960,3410595,494,0,5,-89.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419905,3410585,494,0,5,-81.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419915,3410595,494,0,13,-87.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419915,3411090,493,0,6,-85.62
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419890,3411105,493,15,12,-88.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419895,3411110,493,15,12,-91.64
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419920,3411155,494,15,13,-108.33
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419925,3411160,494,15,13,-103.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419910,3410525,495,0,13,-105.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419900,3410535,495,9,13,-103.67
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419895,3410550,495,0,5,-103.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419960,3411135,494,5,12,-101.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419940,3411035,494,0,12,-107.67
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419945,3411040,494,0,5,-103.33
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419980,3410995,494,33,5,-99.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419955,3411055,494,18,5,-99.83
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419940,3411050,494,21,12,-106.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419950,3411060,494,0,13,-101.25
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419985,3411085,494,21,12,-98.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419920,3410550,495,0,5,-105.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419920,3410595,494,0,13,-83.4
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419845,3411225,494,21,5,-113.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419845,3411175,494,0,5,-96.67
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419965,3411055,494,18,12,-95.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419865,3411195,494,0,13,-105.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419975,3411045,494,0,12,-101.75
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419915,3411145,494,15,5,-92.17
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419960,3411060,494,18,5,-95.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419905,3411155,494,15,13,-97.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419980,3411080,494,21,12,-103.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419985,3411075,494,21,12,-106.5
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419920,3411115,493,0,5,-94.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419985,3411060,494,18,5,-103.58
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419970,3411065,494,0,13,-98.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419855,3411190,494,27,13,-111.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419995,3411050,495,0,5,-101.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419915,3411130,494,15,12,-88.75
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419990,3411045,495,0,5,-94.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419910,3411125,493,15,5,-90.0
2891001,420060.0,3411215.0,37,200,9,3,2585.0,9.2,495,15,6,419975,3411070,494,0,12,-96.33
