Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416315,3386065,518,0,6,-98.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416255,3386005,518,0,7,-96.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416235,3385985,518,0,6,-106.71
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416170,3385930,519,0,6,-101.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416175,3385925,519,0,7,-103.37
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416160,3385940,519,0,6,-110.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416195,3385945,519,0,6,-101.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416190,3385950,519,0,6,-101.57
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416185,3385955,519,0,6,-110.14
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416165,3385935,519,0,6,-102.77
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416210,3385970,518,0,6,-113.2
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416860,3385915,526,0,5,-109.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416865,3385920,526,0,5,-103.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416845,3385900,526,0,14,-95.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416855,3385890,527,0,14,-95.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416730,3386010,519,0,14,-92.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416720,3386020,519,0,14,-87.67
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416735,3386005,519,0,14,-93.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416315,3385955,521,0,7,-98.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416310,3385960,521,0,7,-101.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416240,3385970,519,0,6,-96.2
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416275,3385995,519,0,7,-99.67
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416245,3385965,519,0,6,-96.75
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416255,3385975,519,0,6,-96.74
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416250,3385980,519,0,7,-98.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416265,3385985,519,0,6,-98.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416270,3386000,519,0,6,-102.56
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416170,3386060,515,0,7,-100.33
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416185,3386065,515,0,7,-98.67
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416175,3386055,515,108,7,-104.4
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416165,3386045,515,0,7,-99.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416260,3385990,519,0,7,-98.91
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416810,3385925,524,0,7,-94.2
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416600,3386375,510,0,5,-106.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416580,3386355,512,75,5,-100.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416485,3386260,516,0,5,-100.67
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416480,3386255,516,0,5,-103.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416805,3385940,523,0,7,-94.53
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416835,3385950,523,6,5,-96.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416815,3385930,524,0,7,-96.5
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416830,3385945,524,0,7,-102.17
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416820,3385955,523,0,7,-99.8
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416825,3385960,523,0,5,-97.0
370601,416600.0,3386090.0,28,270,9,3,2585.0,16.2,515,0,7,416800,3385935,523,0,7,-95.4
