Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413485,3387695,488,0,5,-91.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413450,3387730,488,9,5,-96.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413490,3387690,488,21,5,-95.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413495,3387685,488,21,12,-95.0
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,411800,3389530,495,0,5,-84.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,411825,3389545,494,0,5,-77.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413445,3387210,486,0,7,-96.0
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413440,3387205,486,0,7,-92.4
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,415870,3389500,498,51,11,-93.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413460,3387640,489,21,5,-89.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413455,3387605,490,21,12,-107.0
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413440,3387620,490,0,12,-91.0
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413475,3387625,489,0,5,-96.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413510,3387670,487,0,12,-85.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413485,3387655,488,0,5,-82.5
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413490,3387650,488,21,5,-86.43
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413480,3387660,488,0,5,-83.75
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413515,3387665,487,0,12,-89.8
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413470,3387630,489,0,5,-95.22
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413500,3387680,487,21,12,-89.0
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413450,3387610,490,21,12,-98.0
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413445,3387615,490,0,5,-88.25
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413465,3387635,489,21,5,-86.43
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413330,3387565,487,0,5,-72.0
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413355,3387590,489,0,5,-83.67
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413395,3387630,490,0,6,-72.95
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413410,3387645,490,0,5,-71.71
433201,413420.0,3387685.0,12,200,3,3,2585.0,12.2,489,9,5,413420,3387675,489,9,5,-76.5
