Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414035,3394560,502,0,5,-104.67
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,410620,3395345,503,0,5,-95.5
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,410630,3395355,503,18,13,-95.17
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,410625,3395350,503,0,5,-95.4
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414215,3394745,501,21,5,-99.5
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414185,3394775,502,0,5,-76.67
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414325,3394635,501,0,5,-121.5
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414335,3394625,501,0,12,-121.5
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414330,3394630,501,0,12,-121.67
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414225,3394735,501,0,5,-93.6
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414230,3394730,501,0,5,-97.0
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414180,3394780,502,0,5,-82.33
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414135,3394825,503,36,5,-67.5
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414080,3394880,503,0,6,-83.0
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414530,3395070,499,0,12,-85.5
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414155,3394805,502,0,13,-74.67
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414165,3394795,502,0,13,-74.59
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414145,3394815,502,36,13,-75.28
481401,414270.0,3394820.0,18,270,3,0,2585.0,11.2,505,0,5,414150,3394810,502,0,13,-76.11
