Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408100,3398575,506,0,13,-110.0
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408115,3398570,506,0,5,-103.67
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408140,3398615,506,18,5,-100.0
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408230,3398525,506,0,13,-100.5
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408295,3398470,508,0,7,-89.75
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408190,3398485,506,0,13,-96.5
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408110,3398565,506,0,5,-106.67
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408310,3398445,509,0,7,-98.0
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408285,3398480,508,0,7,-90.5
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408280,3398475,508,0,7,-93.25
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,407365,3398775,505,0,5,-92.5
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,407385,3398795,506,0,5,-91.33
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,407360,3398780,505,0,5,-101.0
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408215,3398720,508,0,13,-99.5
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408255,3398600,507,0,13,-80.0
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408310,3398615,508,5,5,-85.0
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408180,3398645,507,0,5,-109.5
2872001,408370.0,3398595.0,23,300,6,4,2585.0,9.2,509,24,10,408205,3398710,508,0,13,-90.75
