Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,412580,3389440,489,0,6,-87.5
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,412630,3389390,491,0,5,-93.67
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,412570,3389410,489,0,6,-89.0
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,412620,3389400,490,0,5,-102.33
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,412585,3389435,489,0,5,-90.5
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,412500,3389360,490,0,5,-88.0
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,412505,3389355,490,0,5,-95.5
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,412595,3389425,489,0,5,-94.0
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,412485,3389335,490,0,5,-100.0
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,413490,3393605,498,0,5,-94.14
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,413455,3393650,497,0,5,-84.51
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,413460,3393675,497,0,5,-83.33
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,413495,3393610,499,0,6,-94.89
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,413500,3393635,499,0,6,-88.09
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,413580,3393715,503,0,5,-98.33
512701,412660.0,3389570.0,25,320,6,10,2585.0,9.2,492,6,5,413510,3393625,500,87,5,-97.83
