Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400865,3393700,509,0,5,-91.0
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400875,3393690,509,0,5,-89.33
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400920,3393635,509,0,5,-87.0
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400925,3393640,509,0,5,-86.0
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400885,3393680,509,0,5,-89.76
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400880,3393675,509,0,5,-93.04
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400870,3393685,509,0,5,-90.5
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400915,3393650,509,0,5,-83.75
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400890,3393665,509,0,5,-89.77
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400895,3393670,509,0,5,-88.29
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400905,3393660,509,0,5,-86.88
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400910,3393645,509,0,5,-84.13
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400900,3393655,509,0,5,-85.88
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400850,3393705,509,0,5,-95.2
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400845,3393720,509,0,7,-95.5
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400855,3393710,509,0,6,-93.6
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400860,3393695,509,0,5,-84.67
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,400940,3393615,509,0,12,-95.5
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401085,3393835,509,0,5,-92.33
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401040,3393800,509,60,8,-92.5
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401080,3393840,509,0,5,-91.5
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401165,3393755,508,0,5,-104.33
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401055,3393785,508,0,8,-85.0
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401050,3393790,508,0,8,-91.64
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401140,3393700,507,0,5,-102.25
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401045,3393795,509,60,8,-91.91
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401260,3393660,507,0,5,-98.33
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401150,3393690,507,0,5,-86.14
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401130,3393710,507,0,6,-86.67
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401155,3393685,507,0,5,-86.25
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401075,3393765,508,0,6,-83.79
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401270,3393650,506,0,5,-105.11
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401200,3393640,507,0,5,-94.0
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401245,3393675,507,0,5,-108.5
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401240,3393680,507,0,5,-99.0
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401250,3393670,507,0,5,-96.0
2637901,401100.0,3393625.0,15,330,3,0,2585.0,12.2,508,0,5,401275,3393645,506,0,5,-100.0
