Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410505,3385755,485,0,6,-94.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410545,3385715,485,0,6,-100.75
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410550,3385710,485,0,7,-93.67
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407580,3384425,488,0,14,-99.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410505,3385795,484,0,7,-95.33
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410650,3385930,485,110,5,-110.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,411365,3385620,485,0,6,-98.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407320,3384265,487,0,14,-82.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407335,3384280,487,0,14,-89.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407330,3384275,487,0,14,-87.89
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407265,3384170,488,0,6,-94.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407325,3384270,487,0,14,-87.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407315,3384260,486,0,5,-92.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407340,3384285,487,0,14,-92.38
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407345,3384290,487,0,14,-88.75
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410895,3385510,487,0,5,-94.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410925,3385480,488,0,5,-88.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410805,3385760,486,0,6,-84.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410905,3385500,487,0,5,-90.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410815,3385750,485,0,6,-75.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410945,3385460,487,0,11,-99.33
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410870,3385685,484,0,5,-77.9
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410855,3385710,484,0,6,-75.63
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410310,3386085,487,0,5,-91.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410850,3385705,484,0,6,-74.97
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410725,3385680,485,0,5,-86.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410840,3385715,484,0,6,-73.47
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410820,3385735,485,0,6,-73.56
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410835,3385730,485,0,6,-78.63
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410830,3385725,485,0,6,-89.03
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410920,3385475,487,0,5,-103.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410865,3385700,484,0,5,-76.45
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410845,3385720,485,0,6,-73.48
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410940,3385455,487,0,11,-102.33
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410950,3385445,487,0,5,-109.83
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,411010,3385545,485,0,5,-99.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410955,3385450,487,0,5,-97.86
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410825,3385740,485,0,7,-72.53
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410860,3385695,484,0,5,-75.67
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410875,3385690,484,0,5,-78.89
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410810,3385745,485,0,7,-74.33
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410725,3385700,485,0,6,-86.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410775,3385730,485,0,6,-80.29
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410875,3385670,484,0,5,-83.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410785,3385760,486,0,6,-86.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410740,3385715,485,0,6,-87.43
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410870,3385665,484,0,5,-83.8
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410960,3385455,487,0,5,-99.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410865,3385680,484,0,5,-78.31
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410860,3385675,484,0,5,-77.48
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410755,3385710,485,0,6,-85.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410855,3385650,484,0,5,-79.14
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410770,3385725,485,0,6,-84.71
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410760,3385735,485,0,6,-85.3
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410750,3385705,485,0,5,-84.54
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410845,3385660,484,0,5,-78.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410765,3385740,485,0,6,-84.67
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410850,3385645,483,0,5,-77.43
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410840,3385655,484,0,5,-78.92
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410745,3385720,485,0,6,-90.22
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410895,3385530,487,0,11,-83.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,410820,3386375,488,0,6,-80.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407255,3384050,489,0,14,-87.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407245,3384060,489,0,14,-95.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407260,3384075,489,0,5,-92.5
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407545,3384630,488,0,5,-87.73
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407535,3384620,488,0,5,-87.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407365,3384450,485,0,6,-92.0
588701,410815.0,3385460.0,40,60,3,3,2585.0,9.2,484,0,5,407550,3384635,488,0,10,-91.33
