Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,411875,3394850,501,0,5,-101.5
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,412020,3394695,501,0,12,-109.8
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,412030,3394685,501,0,13,-108.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,412025,3394700,501,0,12,-107.33
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,412010,3394705,501,0,12,-117.2
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410065,3390510,498,18,5,-93.5
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410055,3390500,498,18,13,-98.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,409975,3390420,499,0,13,-103.4
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410050,3390495,498,0,13,-99.09
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,409985,3390430,499,0,5,-101.25
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,409980,3390425,499,0,13,-107.75
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,409765,3390290,500,0,5,-95.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,409770,3390295,500,0,5,-100.5
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410040,3390485,498,0,13,-96.83
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410045,3390490,498,0,13,-98.29
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,409970,3390415,499,18,5,-121.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410000,3390525,497,0,12,-104.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,407725,3394090,503,0,12,-101.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,407730,3394095,503,0,5,-94.6
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,407755,3394120,503,75,13,-107.5
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410310,3390400,493,0,6,-86.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,407575,3394210,498,0,12,-122.5
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410090,3390070,497,93,5,-87.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410280,3390200,495,0,5,-90.67
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410430,3390370,494,0,7,-85.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410085,3390075,497,0,5,-80.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,407490,3393020,500,0,5,-92.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,409990,3390540,497,0,5,-113.5
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410060,3390450,498,6,5,-104.75
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410040,3390470,498,0,13,-97.0
201601,410190.0,3390390.0,25,210,6,4,2585.0,9.2,495,0,13,410000,3390430,499,0,5,-102.0
