Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413060,3388320,489,0,6,-84.67
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413065,3388315,488,0,6,-81.75
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413045,3388295,489,0,6,-80.5
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413030,3388190,489,0,5,-75.25
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413105,3388275,488,0,5,-79.89
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413100,3388280,488,0,5,-79.95
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412995,3388225,489,0,5,-84.53
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413080,3388260,488,0,5,-80.03
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413075,3388305,488,0,5,-82.25
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413095,3388245,488,0,14,-74.38
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413055,3388285,489,0,5,-79.06
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413025,3388195,489,0,5,-76.29
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413090,3388250,488,0,5,-75.88
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413050,3388290,489,0,6,-81.13
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413085,3388255,488,0,5,-76.96
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412990,3388230,489,0,5,-87.3
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413000,3388180,489,0,5,-84.95
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412985,3388235,489,0,5,-83.76
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413020,3388200,489,0,5,-77.52
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412970,3388210,489,0,5,-89.34
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412965,3388215,490,0,5,-92.05
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412960,3388220,490,0,5,-91.13
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412975,3388205,489,0,5,-88.86
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413015,3388165,489,0,5,-88.0
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412980,3388240,489,9,5,-82.85
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413040,3388300,489,0,6,-81.25
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413070,3388310,488,0,6,-81.29
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413110,3388270,488,0,5,-80.26
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413115,3388265,488,0,5,-77.5
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413005,3388175,489,0,5,-90.7
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413010,3388170,489,0,5,-84.71
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413035,3388185,489,0,5,-75.67
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413050,3388330,489,0,6,-79.67
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412940,3388240,490,0,6,-95.7
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413095,3388365,488,6,6,-91.33
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,412890,3388170,489,0,5,-97.14
2452401,412970.0,3388150.0,0,170,0,4,2585.0,9.2,489,0,5,413105,3388395,487,0,5,-92.5
