Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409160,3397595,504,21,2,-76.67
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409060,3397615,501,21,13,-95.5
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409040,3397635,500,0,5,-93.5
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409025,3397740,498,0,5,-105.67
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409035,3397730,499,21,5,-103.0
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409030,3397725,499,21,5,-104.67
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409170,3397585,504,21,5,-76.0
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409100,3397655,504,0,13,-87.5
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409275,3397490,503,0,13,-92.45
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409065,3397620,502,21,5,-99.0
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409165,3397600,504,0,5,-76.18
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409095,3397670,504,0,5,-84.75
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409085,3397680,503,21,5,-94.33
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409015,3397750,498,0,5,-102.75
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409005,3397760,498,0,12,-106.5
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409195,3397570,504,0,5,-80.63
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409185,3397580,504,0,5,-74.91
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409245,3397520,503,0,5,-89.33
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409010,3397745,498,18,5,-101.6
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409255,3397510,503,0,6,-93.33
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409090,3397665,504,0,13,-90.67
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409250,3397505,503,0,6,-91.5
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409190,3397565,504,0,13,-81.75
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409020,3397735,498,0,5,-107.67
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409175,3397590,504,0,5,-80.67
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409240,3397515,503,0,5,-88.86
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409105,3397660,504,0,13,-82.2
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409110,3397645,505,0,13,-88.3
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409075,3397610,502,18,13,-86.0
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409070,3397605,502,0,5,-86.33
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409125,3397560,504,0,5,-88.0
1729301,409240.0,3397570.0,27,260,0,3,2585.0,9.2,502,0,5,409115,3397650,505,21,13,-79.75
