Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,402950,3385200,490,0,5,-86.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403020,3385270,491,0,5,-91.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403030,3385280,491,0,5,-83.2
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403005,3385245,491,0,5,-88.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403000,3385250,491,0,5,-75.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403025,3385265,491,0,5,-85.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,402990,3385225,490,0,5,-91.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403025,3385280,491,0,5,-82.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403005,3385260,491,0,5,-77.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403000,3385255,491,0,5,-77.36
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403020,3385275,491,0,5,-87.57
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403010,3385245,491,0,5,-88.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,402960,3385215,490,0,5,-87.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,404145,3383535,488,0,10,-98.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,404140,3383540,488,0,10,-99.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,404155,3383525,488,0,5,-99.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403215,3385135,493,0,15,-98.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403260,3385190,493,6,6,-105.46
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403245,3385165,493,0,12,-93.79
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403255,3385175,493,0,5,-100.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403220,3385150,493,0,15,-92.27
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403295,3385215,492,6,6,-98.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403290,3385220,492,6,6,-98.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403285,3385205,492,6,6,-100.67
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403385,3384985,492,0,5,-96.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403270,3385200,493,6,6,-101.56
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403275,3385195,493,6,6,-106.29
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403230,3385160,493,0,5,-88.86
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403225,3385145,493,0,15,-87.31
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403235,3385155,493,0,5,-89.21
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403250,3385180,493,0,5,-100.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403240,3385170,493,0,12,-87.89
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403265,3385185,493,6,6,-105.79
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403380,3384990,492,0,5,-92.29
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403220,3385210,493,0,5,-74.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403310,3385140,492,0,6,-100.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403245,3385265,492,0,5,-97.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403355,3385175,490,0,5,-97.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403330,3385200,491,0,5,-101.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403240,3385270,492,6,5,-97.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403285,3385145,493,0,5,-95.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403200,3385230,493,0,5,-90.67
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403300,3385130,492,0,6,-96.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403290,3385160,493,0,7,-100.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403325,3385185,491,0,5,-103.67
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403350,3385180,490,0,5,-98.88
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403335,3385195,491,0,5,-102.63
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403295,3385155,493,0,6,-103.92
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403280,3385150,493,0,5,-96.56
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403340,3385170,491,0,5,-100.78
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403320,3385190,492,0,5,-99.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403235,3385215,493,0,6,-97.67
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403230,3385420,492,0,5,-88.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403200,3385430,491,0,5,-103.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403215,3385435,491,0,5,-95.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403210,3385440,491,0,5,-90.13
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403220,3385350,493,6,5,-86.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403240,3385290,492,6,5,-95.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403410,3385460,492,24,5,-105.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403360,3385490,492,0,7,-103.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403415,3385455,492,24,5,-112.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403345,3385385,492,0,13,-106.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403340,3385390,492,0,13,-104.2
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403230,3385360,492,0,5,-92.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403235,3385355,492,6,5,-90.75
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,404445,3383595,484,0,12,-84.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403030,3385400,492,0,5,-89.8
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403035,3385395,492,0,5,-79.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403220,3385390,492,0,13,-102.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403235,3385395,492,0,5,-97.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403215,3385375,492,0,13,-90.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403265,3385075,492,0,5,-98.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403400,3385220,489,0,5,-96.67
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403215,3385085,493,6,15,-98.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403245,3385055,493,6,5,-96.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403430,3385230,489,0,5,-103.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403405,3385215,489,0,5,-99.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403420,3385240,489,0,5,-102.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403225,3385115,493,21,15,-90.57
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403425,3385235,489,0,5,-102.8
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403250,3385050,493,6,5,-87.67
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403260,3385080,492,0,6,-86.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403140,3385535,492,0,5,-107.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403030,3385405,492,0,5,-102.67
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403215,3385305,493,6,5,-100.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403235,3385285,492,6,5,-95.25
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403220,3385300,493,0,5,-92.67
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403380,3385460,493,0,7,-100.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403390,3385450,493,0,7,-96.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403230,3385290,492,0,5,-96.78
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403385,3385455,493,0,7,-99.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403405,3385515,492,0,5,-108.33
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403375,3385465,493,0,7,-98.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403225,3385295,493,0,13,-98.83
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403370,3385470,493,0,7,-96.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,404115,3383515,488,0,5,-89.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,404105,3383505,488,0,5,-102.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403190,3385030,492,6,15,-102.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,404145,3383540,488,0,10,-107.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,404150,3383525,488,0,5,-100.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403095,3385205,491,45,5,-90.25
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403150,3385190,492,0,11,-78.67
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403180,3385160,492,9,15,-105.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403135,3385165,491,0,5,-102.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403155,3385185,492,0,11,-76.5
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403125,3385175,491,0,5,-96.43
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403090,3385210,491,45,5,-93.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403085,3385215,491,0,5,-88.0
1463201,403065.0,3385370.0,15,200,3,6,2585.0,10.2,492,0,5,403130,3385170,491,0,5,-121.0
